CaseID,ActivityID,CompleteTimestamp
266,6_0,2012-06-20 15:11:20
267,1_3,2011-05-05 17:41:25
267,8_6,2011-05-05 17:42:08
267,6_0,2011-05-05 21:14:58
268,3_2,2010-07-23 16:22:58
268,1_4,2010-07-23 16:23:24
268,8_5,2010-07-23 16:29:53
268,6_0,2010-07-23 17:53:25
269,8_10,2011-12-12 17:40:49
269,6_0,2012-01-03 18:15:12
270,1_3,2011-04-01 16:48:44
270,8_5,2011-04-01 16:49:20
270,9_1,2011-04-01 17:42:02
270,9_4,2011-04-01 18:40:01
270,8_8,2011-04-04 18:05:40
270,6_0,2011-04-06 18:48:27
271,3_5,2010-03-08 20:43:25
271,1_3,2010-03-08 20:44:57
271,1_4,2010-03-08 20:45:49
271,8_6,2010-03-08 20:52:48
271,6_0,2010-03-09 02:00:50
272,1_5,2012-01-25 16:58:57
272,8_9,2012-01-25 17:39:02
272,9_10,2012-02-01 20:28:32
272,6_0,2012-02-29 02:21:41
273,1_4,2010-03-26 00:16:03
273,8_5,2010-03-26 00:32:12
273,6_0,2010-03-26 02:10:30
274,1_9,2012-04-20 18:47:22
274,8_6,2012-04-26 16:37:56
274,6_0,2012-04-26 20:19:28
275,1_10,2010-06-08 20:44:14
275,8_3,2010-06-28 22:02:44
275,6_0,2010-06-28 22:07:25
276,3_1,2010-03-30 23:58:20
276,1_3,2010-03-30 23:58:35
276,8_4,2010-03-30 23:59:10
276,6_0,2010-03-31 00:13:29
277,1_3,2012-03-13 18:47:21
277,8_7,2012-03-13 18:48:04
277,6_0,2012-03-14 23:35:22
278,1_7,2010-05-24 20:55:50
278,9_9,2010-05-25 23:38:49
278,8_2,2010-06-16 16:46:50
278,9_6,2010-06-16 16:47:04
278,8_7,2010-06-21 23:04:47
278,6_0,2010-06-22 20:27:44
279,1_3,2011-10-07 17:50:02
279,6_0,2011-10-07 17:50:33
280,1_3,2010-11-25 23:02:43
280,8_5,2010-11-25 23:03:26
280,9_5,2010-11-26 00:56:39
280,8_1,2010-11-30 01:25:15
280,6_10,2010-11-30 01:25:22
280,8_7,2010-11-30 19:58:20
280,6_0,2010-12-01 23:33:08
281,1_2,2011-06-30 21:42:32
281,1_9,2011-06-30 21:42:53
281,8_4,2011-07-04 20:19:44
281,6_0,2011-07-04 20:57:06
283,1_9,2012-06-12 17:18:08
283,8_10,2012-06-18 18:01:49
283,6_0,2012-07-02 17:44:23
284,1_2,2011-11-08 17:24:00
284,8_4,2011-11-08 17:24:19
284,6_0,2011-11-08 17:34:52
285,1_7,2012-05-02 18:41:57
285,8_6,2012-05-03 16:00:14
285,6_0,2012-05-03 22:34:29
287,1_3,2011-02-08 16:48:56
287,8_6,2011-02-08 16:49:34
287,6_0,2011-02-08 19:49:59
288,1_2,2011-11-17 18:35:43
288,8_6,2011-11-17 18:36:01
288,6_0,2011-11-17 23:00:05
289,1_5,2010-09-07 22:11:07
289,8_5,2010-09-07 22:44:49
289,6_0,2010-09-07 23:39:38
290,1_7,2012-02-14 20:05:29
290,9_8,2012-02-15 18:20:13
290,6_10,2012-03-01 00:31:24
290,6_0,2012-03-01 00:31:28
291,1_2,2010-10-13 18:21:33
291,1_2,2010-10-13 18:21:52
291,8_9,2010-10-13 18:22:15
291,6_0,2010-10-20 23:23:37
292,1_4,2012-08-02 16:46:54
292,8_2,2012-08-02 16:48:49
292,6_0,2012-08-02 16:49:07
293,1_10,2012-07-27 21:10:43
293,8_8,2012-08-10 21:16:56
293,6_0,2012-08-14 16:26:51
294,1_4,2010-05-14 20:55:15
294,8_4,2010-05-14 21:02:16
294,6_0,2010-05-14 21:24:16
295,1_4,2012-02-15 18:20:54
295,8_6,2012-02-15 18:30:22
295,6_10,2012-02-15 22:06:58
295,6_0,2012-02-15 22:06:59
297,1_6,2010-07-15 18:44:37
297,8_4,2010-07-15 20:54:40
297,6_0,2010-07-15 21:10:18
298,1_6,2010-12-01 01:41:26
298,8_1,2010-12-01 18:11:18
298,6_0,2010-12-01 18:11:26
300,1_1,2012-03-22 01:34:29
300,8_8,2012-03-22 01:34:39
300,6_0,2012-03-26 18:31:22
301,1_5,2010-05-06 19:05:09
301,8_4,2010-05-06 21:01:24
301,6_10,2010-05-06 21:27:07
301,8_5,2010-05-06 22:36:41
301,9_3,2010-05-07 00:06:08
301,8_1,2010-05-07 20:17:30
301,6_0,2010-05-07 20:17:43
302,1_5,2010-11-20 01:53:47
302,8_8,2010-11-20 02:24:12
302,6_0,2010-11-22 17:52:33
303,1_1,2012-02-06 17:29:21
303,8_4,2012-02-06 17:29:28
303,6_0,2012-02-06 17:57:12
304,1_7,2011-10-05 23:48:23
304,8_6,2011-10-06 17:30:22
304,6_0,2011-10-06 21:48:54
305,1_5,2012-05-07 15:41:52
305,8_5,2012-05-07 16:10:51
305,9_7,2012-05-07 18:36:28
305,6_0,2012-05-15 20:35:47
306,1_3,2010-09-20 23:22:31
306,8_3,2010-09-20 23:23:07
306,6_0,2010-09-20 23:24:30
307,1_8,2012-06-22 16:02:35
307,8_4,2012-06-25 18:06:08
307,6_0,2012-06-25 18:27:09
309,1_8,2012-07-20 15:01:09
309,8_4,2012-07-23 22:08:08
309,6_0,2012-07-23 22:21:41
310,1_10,2011-06-09 18:44:39
310,8_6,2011-07-01 15:47:17
310,9_8,2011-07-01 23:15:06
310,6_0,2011-07-14 23:42:45
311,1_3,2012-03-20 19:06:09
311,8_2,2012-03-20 19:06:45
311,6_0,2012-03-20 19:07:16
312,1_6,2012-07-18 18:56:55
312,8_6,2012-07-18 21:29:20
312,6_0,2012-07-19 15:10:42
314,1_9,2011-04-14 16:29:40
314,8_3,2011-04-18 17:50:42
314,6_0,2011-04-18 17:57:59
315,1_3,2010-11-10 00:17:13
315,8_9,2010-11-10 00:17:47
315,9_9,2010-11-19 00:11:59
315,8_2,2010-12-07 00:21:54
315,6_0,2010-12-07 00:22:11
316,1_4,2010-09-03 16:38:27
316,1_8,2010-09-03 16:48:54
316,8_3,2010-09-06 23:27:05
316,6_0,2010-09-06 23:28:17
318,1_8,2012-05-28 22:36:21
318,8_7,2012-05-30 19:01:54
318,6_0,2012-05-31 15:51:47
319,1_10,2010-12-29 01:23:40
319,8_3,2011-01-19 00:33:26
319,9_4,2011-01-19 00:40:19
319,8_1,2011-01-21 23:36:47
319,6_0,2011-01-21 23:36:56
320,1_5,2010-12-28 01:12:53
320,8_10,2010-12-28 01:51:07
320,6_0,2011-01-20 19:48:38
321,1_6,2010-07-01 17:53:02
321,1_6,2010-07-01 20:33:00
321,8_4,2010-07-02 00:43:16
321,9_2,2010-07-02 00:55:02
321,8_4,2010-07-02 20:15:07
321,6_0,2010-07-02 20:39:50
322,1_2,2010-11-25 20:50:31
322,8_7,2010-11-25 20:50:46
322,9_9,2010-11-26 19:27:40
322,8_2,2010-12-14 00:43:50
322,6_0,2010-12-14 00:44:04
324,8_10,2012-09-06 16:45:04
324,6_0,2012-09-24 18:34:43
325,1_10,2011-02-01 23:02:03
325,1_1,2011-02-16 01:52:44
325,8_9,2011-02-16 01:52:51
325,6_0,2011-02-21 23:06:23
327,1_10,2010-04-12 17:39:32
327,8_1,2010-04-29 22:33:17
327,6_0,2010-04-29 22:33:23
328,1_1,2012-01-10 18:59:44
328,8_5,2012-01-10 18:59:56
328,6_0,2012-01-10 20:07:13
329,1_9,2011-10-28 19:03:05
329,8_3,2011-11-02 17:42:11
329,6_10,2011-11-02 17:43:41
329,8_7,2011-11-16 20:49:39
329,6_0,2011-11-17 17:53:58
330,1_8,2010-10-05 23:07:26
330,1_7,2010-10-07 16:27:05
330,8_6,2010-10-08 18:32:11
330,6_10,2010-10-08 21:55:02
330,6_0,2010-10-08 22:07:16
334,1_3,2011-04-29 23:36:05
334,8_8,2011-04-29 23:36:29
334,9_3,2011-05-02 16:10:10
334,8_2,2011-05-03 18:37:08
334,6_0,2011-05-03 18:37:23
335,1_2,2010-08-23 17:13:02
335,8_2,2010-08-23 17:13:22
335,6_0,2010-08-23 17:14:07
336,1_2,2012-04-20 18:54:26
336,8_8,2012-04-20 18:54:41
336,6_0,2012-04-23 17:14:28
338,1_7,2012-07-19 18:55:01
338,8_2,2012-07-20 18:25:48
338,6_0,2012-07-20 18:26:36
339,1_7,2012-05-14 20:36:02
339,8_3,2012-05-15 23:04:27
339,9_3,2012-05-15 23:07:03
339,6_0,2012-05-16 23:57:16
340,1_6,2012-03-06 20:18:20
340,8_9,2012-03-07 01:53:18
340,9_3,2012-03-14 19:55:59
340,6_0,2012-03-16 01:03:14
341,1_7,2011-12-21 22:53:06
341,6_0,2011-12-23 00:56:27
342,1_10,2010-04-19 18:48:19
342,8_3,2010-06-02 00:10:52
342,6_0,2010-06-02 00:14:57
344,1_2,2012-01-20 02:02:37
344,8_7,2012-01-20 02:02:55
344,6_0,2012-01-20 23:47:10
347,1_10,2011-08-01 16:02:40
347,6_0,2011-08-19 17:29:29
347,6_0,2011-08-19 17:29:29
350,1_10,2011-12-28 22:37:00
350,8_10,2012-01-18 20:36:11
350,9_5,2012-02-02 18:12:36
350,6_0,2012-02-07 20:21:54
351,1_8,2010-03-29 18:12:13
351,8_1,2010-04-01 22:17:35
351,6_0,2010-04-01 22:17:42
352,1_3,2012-05-08 18:48:14
352,6_10,2012-05-08 18:48:50
352,6_0,2012-05-08 18:48:51
353,1_9,2010-11-25 02:20:43
353,8_2,2010-11-30 01:49:08
353,6_0,2010-11-30 01:49:26
354,1_4,2011-08-03 23:10:21
354,9_3,2011-08-03 23:11:53
354,6_10,2011-08-04 21:52:59
354,6_0,2011-08-04 21:53:04
355,1_4,2011-01-10 17:39:15
355,1_10,2011-01-10 17:41:44
355,8_10,2011-01-27 01:34:13
355,6_0,2011-02-09 02:00:42
356,1_7,2012-06-19 21:23:59
356,8_4,2012-06-20 15:46:29
356,6_0,2012-06-20 16:11:35
357,1_6,2012-07-11 22:50:14
357,8_3,2012-07-12 14:59:23
357,6_0,2012-07-12 15:07:56
358,1_5,2010-09-17 22:02:58
358,1_9,2010-09-17 23:48:16
358,8_1,2010-09-21 20:27:07
358,6_0,2010-09-21 20:27:19
359,1_10,2010-12-28 22:15:48
359,8_2,2011-01-21 17:44:16
359,6_0,2011-01-21 17:44:48
360,1_10,2010-02-10 01:17:06
360,8_10,2010-02-24 01:40:34
360,6_0,2010-03-16 18:05:38
362,1_10,2012-02-23 18:45:01
362,8_7,2012-03-13 00:06:36
362,9_9,2012-03-14 02:53:46
362,6_0,2012-03-30 22:00:29
363,1_9,2010-04-09 15:36:35
363,1_7,2010-04-13 23:40:30
363,8_1,2010-04-14 17:22:18
363,6_0,2010-04-14 17:22:26
365,1_1,2010-12-29 18:06:43
365,8_5,2010-12-29 18:06:53
365,9_2,2010-12-29 19:49:51
365,8_2,2010-12-29 23:46:12
365,6_0,2010-12-29 23:47:01
366,1_1,2012-07-10 22:42:22
366,8_7,2012-07-10 22:42:32
366,6_0,2012-07-12 17:22:46
368,1_2,2011-06-22 21:08:02
368,1_6,2011-06-22 21:08:20
368,8_6,2011-06-22 23:55:26
368,9_1,2011-06-23 16:18:51
368,9_10,2011-06-23 16:18:54
368,8_10,2011-07-20 16:13:16
368,6_0,2011-08-03 22:03:51
369,1_7,2011-07-13 22:03:38
369,8_4,2011-07-14 16:37:19
369,8_4,2011-07-14 16:51:59
369,6_0,2011-07-14 17:23:03
371,1_1,2012-01-26 19:51:34
371,8_5,2012-01-26 19:51:43
371,6_0,2012-01-26 20:56:27
372,1_5,2012-05-24 22:08:38
372,8_6,2012-05-24 23:18:41
372,6_0,2012-05-25 17:15:20
373,1_3,2011-12-16 22:58:26
373,8_10,2011-12-16 22:59:19
373,6_0,2011-12-29 01:27:41
375,1_2,2012-05-10 20:25:17
375,8_3,2012-05-10 20:25:31
375,6_0,2012-05-10 20:30:11
376,1_7,2010-05-04 18:50:27
376,8_1,2010-05-05 18:35:13
376,9_8,2010-05-05 18:35:24
376,8_1,2010-05-17 16:11:07
376,6_0,2010-05-17 16:11:14
377,1_8,2011-12-16 23:59:08
377,8_10,2011-12-19 20:09:41
377,6_0,2012-01-14 00:22:13
379,1_10,2010-07-12 23:42:43
379,8_2,2010-07-26 20:44:10
379,6_0,2010-07-26 20:44:37
381,1_1,2012-04-12 16:19:28
381,8_8,2012-04-12 16:19:36
381,6_0,2012-04-16 23:29:50
385,1_7,2010-12-15 01:34:40
385,8_2,2010-12-16 00:47:56
385,6_0,2010-12-16 00:48:46
386,1_2,2011-05-10 16:52:39
386,8_8,2011-05-10 16:53:00
386,9_4,2011-05-13 21:22:57
386,8_1,2011-05-17 16:52:37
386,6_0,2011-05-17 16:52:47
387,1_1,2011-12-14 21:05:52
387,8_9,2011-12-14 21:05:59
387,6_10,2011-12-22 19:50:39
387,6_0,2011-12-22 19:50:40
388,1_9,2010-07-09 22:26:02
388,9_8,2010-07-14 16:52:39
388,8_1,2010-07-27 15:03:48
388,6_0,2010-07-27 15:03:55
389,1_3,2011-06-28 21:43:15
389,1_7,2011-06-28 21:44:20
389,8_5,2011-06-29 16:35:06
389,6_0,2011-06-29 17:24:26
390,1_2,2010-01-18 18:30:02
390,8_3,2010-01-18 18:30:24
390,6_0,2010-01-18 18:32:21
391,1_7,2011-09-15 17:30:24
391,8_8,2011-09-16 22:54:21
391,6_0,2011-09-20 16:21:04
392,1_6,2012-03-12 18:57:46
392,6_10,2012-03-12 23:53:29
392,6_0,2012-03-12 23:57:06
393,1_9,2010-10-25 18:09:25
393,8_3,2010-10-29 22:07:35
393,6_0,2010-10-29 22:10:16
394,1_7,2012-01-12 21:02:38
394,8_5,2012-01-13 18:45:33
394,6_0,2012-01-13 19:36:45
395,1_1,2011-12-15 19:32:48
395,8_4,2011-12-15 19:32:56
395,6_0,2011-12-15 19:49:44
396,1_5,2010-09-23 17:34:03
396,1_6,2010-09-23 18:18:15
396,8_8,2010-09-23 23:36:50
396,6_0,2010-09-27 23:37:58
397,1_6,2012-08-02 23:00:24
397,8_3,2012-08-03 15:04:30
397,6_0,2012-08-03 15:12:16
398,1_5,2012-01-25 17:03:28
398,8_9,2012-01-25 17:39:20
398,9_10,2012-02-01 20:39:56
398,6_0,2012-02-29 02:22:35
400,1_9,2011-09-22 17:13:24
400,8_9,2011-09-28 15:08:53
400,6_0,2011-10-04 21:56:00
401,1_10,2010-03-23 01:51:36
401,8_1,2010-04-29 21:01:59
401,6_0,2010-04-29 21:02:06
403,1_7,2012-01-17 17:42:15
403,8_4,2012-01-18 17:04:57
403,6_0,2012-01-18 17:17:49
404,1_10,2010-01-20 02:01:04
404,8_1,2010-02-11 23:30:44
404,6_0,2010-02-11 23:30:56
405,1_2,2012-01-20 17:17:51
405,8_8,2012-01-20 17:18:14
405,6_10,2012-01-23 19:24:09
405,8_8,2012-01-23 19:34:09
405,6_0,2012-01-26 01:05:48
406,1_2,2010-01-14 02:25:25
406,1_7,2010-01-14 02:25:38
406,8_1,2010-01-14 20:42:31
406,6_0,2010-01-14 20:42:37
409,1_7,2011-08-29 22:04:10
409,8_4,2011-08-30 16:33:47
409,6_0,2011-08-30 16:59:38
410,1_10,2010-11-16 01:40:29
410,8_2,2010-11-23 23:07:33
410,6_0,2010-11-23 23:08:12
411,1_10,2010-11-27 02:02:49
411,8_8,2010-12-07 23:00:09
411,6_0,2010-12-10 22:25:46
413,3_10,2011-09-21 17:45:40
413,1_2,2011-09-23 17:20:13
413,8_10,2011-09-23 17:20:34
413,6_10,2011-10-14 00:02:38
413,6_0,2011-10-14 00:02:41
415,1_1,2012-03-20 20:05:10
415,8_7,2012-03-20 20:05:18
415,6_10,2012-03-22 00:23:54
415,6_0,2012-03-22 00:23:55
416,1_10,2010-07-09 15:52:27
416,8_2,2010-08-06 23:25:41
416,6_0,2010-08-06 23:26:20
417,1_7,2012-04-04 00:21:42
417,8_7,2012-04-04 22:04:39
417,9_7,2012-04-06 15:21:38
417,6_0,2012-04-16 20:36:10
418,1_8,2012-05-04 23:26:19
418,8_6,2012-05-07 14:59:13
418,6_0,2012-05-07 18:24:38
419,1_6,2010-07-02 18:37:18
419,8_3,2010-07-02 21:38:42
419,9_7,2010-07-02 21:39:52
419,8_2,2010-07-13 23:01:23
419,6_0,2010-07-13 23:01:37
420,1_4,2010-09-15 23:44:34
420,8_1,2010-09-15 23:51:01
420,6_0,2010-09-15 23:51:07
422,1_9,2011-01-06 00:49:02
422,8_3,2011-01-10 17:15:19
422,6_0,2011-01-10 17:16:46
423,3_9,2010-09-15 22:38:51
423,1_5,2010-09-16 15:14:36
423,8_10,2010-09-16 17:03:40
423,6_0,2010-09-27 23:22:43
424,1_1,2012-06-15 23:30:23
424,8_8,2012-06-15 23:30:32
424,6_0,2012-06-18 18:10:31
424,6_0,2012-06-18 18:10:31
425,1_6,2012-04-16 16:26:13
425,8_6,2012-04-16 22:05:04
425,9_10,2012-04-17 15:40:48
425,6_0,2012-05-16 18:59:40
426,1_3,2011-03-15 22:18:19
426,8_5,2011-03-15 22:18:50
426,9_4,2011-03-15 23:41:01
426,9_10,2011-03-19 00:45:55
426,8_3,2011-04-14 16:41:49
426,6_0,2011-04-14 16:42:53
427,1_4,2012-08-03 15:17:53
427,8_2,2012-08-03 15:20:15
427,6_0,2012-08-03 15:20:40
428,1_7,2010-10-11 15:49:01
428,8_3,2010-10-12 17:58:32
428,6_0,2010-10-12 17:59:33
429,1_1,2011-06-21 23:42:53
429,1_8,2011-06-21 23:43:03
429,8_5,2011-06-23 20:57:37
429,6_0,2011-06-23 22:56:12
430,1_1,2010-02-16 20:00:09
430,8_1,2010-02-16 20:00:17
430,6_0,2010-02-16 20:00:27
431,1_1,2012-02-03 00:06:04
431,8_6,2012-02-03 00:06:16
431,6_0,2012-02-03 17:29:08
432,1_6,2011-09-30 16:48:55
432,8_9,2011-09-30 21:46:24
432,6_0,2011-10-06 15:58:26
434,1_4,2012-04-18 16:16:22
434,8_9,2012-04-18 16:25:34
434,6_0,2012-04-23 23:30:23
436,1_4,2012-06-19 18:30:43
436,8_5,2012-06-19 18:32:43
436,6_10,2012-06-19 21:18:30
436,6_0,2012-06-19 21:18:31
437,1_9,2011-11-11 19:35:35
437,8_7,2011-11-15 23:54:29
437,9_3,2011-11-16 19:55:17
437,6_0,2011-11-17 20:36:55
439,1_10,2012-02-01 17:30:27
439,8_9,2012-02-10 02:05:23
439,6_0,2012-02-15 19:07:50
440,1_3,2011-06-07 20:15:58
440,8_7,2011-06-07 20:16:33
440,6_0,2011-06-08 16:50:52
442,1_6,2011-02-18 20:17:32
442,8_3,2011-02-19 02:47:39
442,6_0,2011-02-19 02:55:57
443,1_4,2011-03-10 20:06:41
443,1_4,2011-03-10 20:08:14
443,8_6,2011-03-10 20:15:07
443,6_0,2011-03-10 23:21:58
444,1_9,2012-07-19 18:45:18
444,8_7,2012-07-23 22:27:42
444,6_0,2012-07-25 20:52:04
445,1_3,2011-05-16 17:25:43
445,8_6,2011-05-16 17:26:52
445,6_0,2011-05-16 21:04:16
448,1_7,2012-06-12 23:20:01
448,8_10,2012-06-13 18:35:07
448,9_4,2012-06-26 21:36:43
448,6_0,2012-06-29 21:27:09
449,1_2,2011-03-09 20:49:32
449,8_3,2011-03-09 20:49:53
449,9_3,2011-03-09 20:53:22
449,8_2,2011-03-10 22:20:24
449,6_0,2011-03-10 22:21:03
450,1_3,2010-10-07 23:56:55
450,8_6,2010-10-07 23:57:26
450,6_0,2010-10-08 16:44:11
451,1_9,2011-07-08 22:17:10
451,1_6,2011-07-13 17:15:33
451,8_3,2011-07-13 20:27:47
451,6_0,2011-07-13 20:29:32
452,1_9,2010-12-01 02:09:16
452,8_6,2010-12-06 17:08:44
452,6_0,2010-12-07 01:31:43
453,1_1,2012-05-23 15:56:57
453,8_8,2012-05-23 15:57:05
453,6_0,2012-05-25 20:31:15
453,6_0,2012-05-25 20:31:15
454,1_2,2011-11-09 00:52:09
454,8_4,2011-11-09 00:52:23
454,6_0,2011-11-09 01:20:00
455,1_10,2010-07-01 16:33:32
455,8_8,2010-07-12 17:25:59
455,9_6,2010-07-14 22:04:12
455,8_1,2010-07-21 16:23:02
455,6_0,2010-07-21 16:23:11
457,1_4,2011-12-07 20:31:32
457,8_6,2011-12-07 20:41:28
457,6_0,2011-12-08 02:02:54
458,1_9,2012-07-20 18:19:26
458,8_10,2012-07-26 23:34:07
458,6_0,2012-08-28 18:19:09
459,1_10,2011-10-05 16:52:36
459,8_6,2011-10-18 17:24:51
459,6_0,2011-10-18 23:36:27
460,1_8,2011-02-26 01:54:09
460,8_5,2011-02-28 20:00:58
460,6_0,2011-02-28 21:01:29
461,1_5,2012-03-28 17:02:20
461,8_7,2012-03-28 17:49:03
461,9_9,2012-03-30 15:52:33
461,6_0,2012-04-16 16:48:18
462,1_1,2012-05-15 16:39:10
462,8_6,2012-05-15 16:39:18
462,4_7,2012-05-15 23:46:35
462,6_0,2012-06-01 20:07:34
463,1_2,2011-11-10 18:20:49
463,8_10,2011-11-10 18:21:08
463,6_10,2011-12-14 01:45:19
463,6_0,2011-12-14 01:45:20
464,1_6,2011-10-07 16:30:01
464,8_9,2011-10-07 22:08:34
464,6_0,2011-10-14 16:03:04
464,6_0,2011-10-14 16:03:04
465,1_2,2011-06-30 23:05:37
465,1_9,2011-06-30 23:05:53
465,8_5,2011-07-05 18:38:12
465,6_0,2011-07-05 20:14:52
466,1_5,2012-06-15 22:58:32
466,8_8,2012-06-15 23:35:08
466,6_0,2012-06-18 18:34:55
468,1_8,2011-02-02 23:17:34
468,8_8,2011-02-04 23:48:04
468,9_7,2011-02-08 23:55:03
468,8_1,2011-02-17 18:18:28
468,6_0,2011-02-17 18:18:39
469,1_3,2010-05-03 19:18:49
469,8_4,2010-05-03 19:20:03
469,9_1,2010-05-03 19:29:31
469,8_1,2010-05-03 20:15:04
469,6_0,2010-05-03 20:15:12
471,1_2,2011-05-24 16:27:52
471,8_8,2011-05-24 16:28:14
471,9_6,2011-05-27 22:02:35
471,8_1,2011-06-03 21:21:28
471,6_0,2011-06-03 21:21:36
472,1_5,2012-07-23 22:02:04
472,8_10,2012-07-23 23:04:26
472,6_0,2012-08-27 23:52:11
473,1_8,2011-01-17 19:10:54
473,8_10,2011-01-20 20:01:42
473,6_0,2011-02-28 18:40:39
475,1_3,2011-04-13 22:43:16
475,8_7,2011-04-13 22:44:19
475,6_0,2011-04-14 21:56:33
476,1_10,2011-03-23 00:31:44
476,8_1,2011-04-01 22:42:31
476,9_6,2011-04-01 22:42:38
476,8_2,2011-04-07 23:40:59
476,6_0,2011-04-07 23:41:49
477,1_1,2012-01-04 17:34:18
477,8_4,2012-01-04 17:34:29
477,6_0,2012-01-04 18:17:14
478,1_3,2012-09-20 22:10:58
478,1_7,2012-09-20 22:11:56
478,8_9,2012-09-21 21:52:10
478,9_8,2012-09-27 15:37:43
478,6_0,2012-10-12 16:57:20
479,1_6,2012-05-15 23:30:10
479,6_0,2012-05-16 15:06:18
481,1_7,2011-08-31 22:09:49
481,8_6,2011-09-01 22:52:37
481,6_0,2011-09-02 15:18:38
482,1_8,2012-07-27 22:35:58
482,6_0,2012-07-30 16:24:22
482,6_0,2012-07-30 16:24:22
483,1_5,2012-08-08 15:26:16
483,8_7,2012-08-08 16:00:42
483,6_0,2012-08-09 21:29:31
485,1_4,2011-07-01 18:24:56
485,1_8,2011-07-01 18:38:06
485,8_5,2011-07-04 17:02:11
485,6_0,2011-07-04 18:43:18
486,1_3,2011-09-26 20:50:47
486,8_3,2011-09-26 20:51:45
486,6_0,2011-09-26 20:57:39
488,1_9,2011-09-20 15:40:54
488,8_7,2011-09-26 21:33:44
488,6_0,2011-09-27 23:12:04
489,1_2,2011-03-24 23:41:51
489,8_6,2011-03-24 23:42:08
489,6_0,2011-03-25 18:19:15
490,1_7,2011-07-11 21:49:19
490,8_4,2011-07-12 15:52:08
490,6_0,2011-07-12 16:16:03
491,1_8,2012-04-12 23:45:56
491,8_8,2012-04-16 15:07:02
491,9_10,2012-04-20 18:41:40
491,6_0,2012-05-14 22:53:25
492,1_6,2012-05-30 23:38:32
492,8_6,2012-05-31 14:59:24
492,6_0,2012-05-31 21:28:36
493,1_9,2011-12-23 01:48:48
493,8_8,2011-12-27 17:30:02
493,6_0,2011-12-29 17:36:13
494,1_3,2011-03-30 16:29:32
494,8_6,2011-03-30 16:30:43
494,6_0,2011-03-30 21:13:43
495,1_2,2012-07-19 23:51:08
495,8_7,2012-07-19 23:51:21
495,6_0,2012-07-20 22:06:41
497,1_8,2012-07-25 23:40:43
497,8_10,2012-07-27 18:55:05
497,6_0,2012-08-09 21:58:25
498,1_3,2012-09-14 15:17:52
498,8_10,2012-09-14 15:18:18
498,6_0,2012-10-02 22:25:04
498,6_0,2012-10-02 22:25:04
499,1_6,2011-01-28 18:01:13
499,8_8,2011-01-28 22:49:49
499,6_0,2011-01-31 17:58:40
500,1_10,2011-03-03 18:50:46
500,8_6,2011-03-22 18:19:41
500,6_0,2011-03-23 00:41:22
501,1_4,2012-06-04 21:18:30
501,1_6,2012-06-04 21:30:53
501,8_7,2012-06-05 14:58:08
501,6_0,2012-06-06 23:16:24
502,1_7,2012-09-24 15:37:21
502,8_10,2012-09-25 15:11:43
502,6_0,2012-10-26 18:32:20
503,1_7,2012-09-04 23:47:56
503,8_4,2012-09-05 17:53:57
503,2_10,2012-09-05 18:07:42
503,4_3,2012-10-18 16:33:48
503,6_0,2012-10-19 17:02:02
505,1_2,2012-01-20 23:25:53
505,8_10,2012-01-20 23:26:12
505,6_0,2012-02-02 00:22:25
508,1_2,2012-02-23 22:43:24
508,8_7,2012-02-23 22:43:39
508,9_9,2012-02-24 18:44:16
508,6_0,2012-03-12 19:34:52
509,1_6,2010-09-24 18:47:17
509,8_8,2010-09-24 23:16:20
509,9_2,2010-09-27 21:41:58
509,9_6,2010-09-28 16:49:02
509,8_2,2010-10-04 16:49:45
509,6_0,2010-10-04 16:50:02
510,1_1,2012-07-16 22:00:44
510,8_9,2012-07-16 22:00:55
510,9_10,2012-07-23 20:56:58
510,6_0,2012-08-27 16:28:28
511,1_9,2012-04-20 21:48:18
511,8_9,2012-04-27 18:48:24
511,6_0,2012-05-03 18:11:09
512,1_9,2011-10-06 18:16:56
512,8_8,2011-10-11 21:11:42
512,9_5,2011-10-13 22:29:37
512,6_0,2011-10-17 23:21:14
513,1_3,2011-03-30 18:44:58
513,8_9,2011-03-30 18:45:26
513,6_0,2011-04-04 16:35:45
514,1_6,2011-12-27 20:54:23
514,8_8,2011-12-28 00:39:22
514,6_10,2011-12-30 18:04:14
514,6_0,2011-12-30 18:04:15
515,1_3,2011-10-20 16:41:43
515,8_6,2011-10-20 16:42:26
515,6_0,2011-10-20 23:46:08
516,1_9,2011-09-01 22:32:33
516,8_5,2011-09-05 18:32:40
516,9_7,2011-09-05 20:35:10
516,6_0,2011-09-15 18:43:36
517,1_3,2011-03-02 00:22:55
517,8_2,2011-03-02 00:23:19
517,8_9,2011-03-02 00:23:50
517,9_7,2011-03-10 00:28:22
517,8_2,2011-03-18 19:57:44
517,6_0,2011-03-18 19:58:27
518,1_3,2011-03-26 02:11:16
518,8_10,2011-03-26 02:11:53
518,6_10,2011-04-05 21:04:16
518,8_5,2011-04-22 16:10:57
518,6_0,2011-04-22 17:11:36
519,1_1,2012-06-08 16:31:56
519,8_3,2012-06-08 16:32:05
519,6_0,2012-06-08 16:40:26
520,1_10,2012-09-28 21:55:43
520,8_9,2012-10-12 19:10:56
520,6_10,2012-10-17 19:41:09
520,6_0,2012-10-17 19:41:10
521,1_7,2012-01-09 19:49:13
521,8_6,2012-01-10 17:42:03
521,6_0,2012-01-10 23:59:48
522,1_8,2011-12-02 18:52:07
522,8_4,2011-12-05 17:15:04
522,9_6,2011-12-05 17:32:43
